,Total_floor,Curent_floor,Price,TotalSq,LiveSq,KichSq,RoomSq,new_or_not,house_type,pass_elevator,gruz_elevator,balkon,lodgya,visokiy_potolok,sovmest_sanuz,razdeln_sanuz,exist_sanuz,do_metro_peshkom,do_metro_mashina,past_year,future_year,latitude,longitude,sell_type,phone,status_doma,repair,parking,view_window,otdelka,metro_name
5183,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,1995.0,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
5184,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
5185,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5186,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
5187,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
5188,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
5189,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5190,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
5191,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
5192,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
5193,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
5194,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
5195,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
5196,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
5197,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5198,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5199,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
5200,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
5201,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5202,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
5203,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5204,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5205,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
5206,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5207,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
5208,12,2,8700000.0,64.0,44.0,7.0,14+19+11,вторичка,,0,0,0,1,2.5,1.0,,,4.0,,2014.0,,55.881889,37.598187,альтернатива,да,,косметический,наземная,двор,,"Бибирево,"
5209,14,11,11200000.0,61.0,34.0,13.0,19+15,вторичка,,0,1,0,2,2.74,,1.0,,15.0,,1979.0,,55.883919,37.644666,альтернатива,,,косметический,,двор и улица,,"Медведково,"
5210,9,5,4600000.0,33.0,18.0,7.0,,вторичка,панельный дом,1,0,0,0,,,1.0,,20.0,,2003.0,,55.608531,37.58164,свободная,да,,отсутствует,,двор и улица,,"Чертановская,"
5211,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
5212,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
5213,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5214,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
5215,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
5216,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
5217,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5218,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
5219,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
5220,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
5221,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
5222,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
5223,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
5224,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
5225,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5226,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5227,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
5228,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
5229,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5230,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
5231,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5232,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5233,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
5234,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5235,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
5236,17,13,10200000.0,93.0,45.5,12.0,19.9+14+11.4,вторичка,,0,0,0,1,2.7,1.0,1.0,,15.0,,2014.0,,55.540776,37.495357,свободная,,,косметический,,двор и улица,,"Бунинская аллея,"
5237,25,18,16990000.0,78.0,48.1,10.2,19.1+15.8+13.2,вторичка,,2,1,0,1,,1.0,1.0,,7.0,,2014.0,,55.735307,37.420132,свободная,,,косметический,наземная,двор и улица,,"Молодежная,"
5238,13,5,73000000.0,101.1,50.0,15.0,20+30,вторичка,монолитный,1,1,0,0,,1.0,1.0,,3.0,,2016.0,,55.725564,37.573267,свободная,,,отсутствует,подземная,,,"Фрунзенская,"
5239,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,2014.0,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
5240,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
5241,21,2,1590000.0,13.0,10.0,3.0,10,вторичка,монолитный,1,1,0,0,2.7,1.0,,,,,1972.0,,55.495098,37.554439,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5242,3,1,1730000.0,34.0,18.0,10.0,18,новостройка,кирпичный,0,0,0,0,,,,нет,,30.0,2015.0,['2017'],55.49766,36.917628,214-ФЗ,,,,,,,"Юго-Западная,"
5243,9,1,1790000.0,12.0,8.0,2.5,8,вторичка,,1,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,косметический,наземная,двор,,"Пражская,"
5244,9,1,1790000.0,11.4,,,,вторичка,панельный дом,0,0,0,0,,1.0,,,8.0,,1972.0,,55.563661,37.58031,свободная,,,отсутствует,наземная,,,"Бульвар Дмитрия Донского,"
5245,3,1,1800001.0,34.2,18.1,10.2,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,1982.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5246,3,1,1800000.0,34.8,18.1,10.8,18.1,новостройка,панельный дом,0,0,0,0,,,,нет,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,улица,,"Саларьево,"
5247,3,1,1800000.0,34.0,6.0,10.0,18,новостройка,панельный дом,0,0,0,0,,1.0,,,,,,['2016'],55.49766,36.917628,переуступка,,,,,двор и улица,,
5248,3,2,1850000.0,34.2,18.1,10.2,18.1,новостройка,панельный дом,0,0,0,0,,1.0,,,,35.0,,['2017'],55.49766,36.917628,переуступка,,,,,двор,,"Саларьево,"
5249,2,1,1880000.0,27.0,20.0,4.0,26.7,вторичка,,0,0,0,0,3.2,,1.0,,,,,,55.614922,37.318002,свободная,,,косметический,,двор,,
5250,3,1,1890000.0,20.0,16.0,2.5,16,вторичка,,0,0,0,0,,1.0,,,,10.0,,,55.585057,37.468506,свободная,,,отсутствует,наземная,двор,,"Теплый Стан,"
5251,14,1,1895000.0,15.0,12.0,3.0,,вторичка,,1,1,0,0,2.64,1.0,,,,,,,55.588272,37.646265,свободная,нет,,отсутствует,,двор,,
5252,14,1,1895000.0,15.0,,,,вторичка,панельный дом,1,1,0,0,2.8,1.0,,,,11.0,2002.0,,55.588272,37.646265,свободная,,,косметический,наземная,,,"Пражская,"
5253,3,1,1900000.0,34.8,18.1,10.8,18.1,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,2002.0,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5254,3,1,1950000.0,34.0,17.5,8.3,17.5,новостройка,монолитный,1,1,1,0,,,1.0,,,37.0,,['2016'],55.49766,36.917628,свободная,,,,,двор,,"Саларьево,"
5255,4,2,1990000.0,38.0,19.0,10.0,19,вторичка,монолитный,0,0,0,1,3.0,1.0,,,,,,,55.612894,37.469611,свободная,нет,,косметический,подземная,двор,,
5256,3,3,1990000.0,32.0,25.0,,32,вторичка,,0,0,0,0,,1.0,,,30.0,,2010.0,,55.52407,37.483786,свободная,да,,отсутствует,наземная,двор,,"Бунинская аллея,"
5257,3,2,1990000.0,27.0,22.0,2.5,22,вторичка,кирпичный,0,0,0,0,,1.0,,,,,,,55.648382,37.322593,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5258,3,1,1990000.0,19.3,13.0,4.0,13,вторичка,,0,0,0,0,,1.0,,,,20.0,,,55.646675,37.323715,свободная,,,отсутствует,наземная,улица,,"Киевская,"
5259,3,2,1990000.0,26.0,20.0,4.0,20,вторичка,,0,0,0,0,,1.0,,,,,,,55.648225,37.324668,свободная,,,отсутствует,наземная,двор,,"Киевская,"
5260,3,3,1990000.0,32.0,20.0,6.0,20,вторичка,,0,0,0,0,,1.0,,,30.0,,,,55.52407,37.483786,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5261,4,3,1990000.0,24.6,10.0,6.0,10,вторичка,,0,0,0,1,3.0,1.0,,,,15.0,,,55.491804,37.552543,свободная,нет,,отсутствует,наземная,двор,,"Бунинская аллея,"
5262,22,2,2090000.0,21.0,16.0,2.5,16,вторичка,,2,2,0,0,,1.0,,,,,2014.0,,55.503206,37.53685,свободная,,,отсутствует,наземная,двор,,"Бунинская аллея,"
5263,3,2,2090000.0,26.0,22.0,,26,вторичка,блочный,0,0,0,0,3.0,,,нет,,15.0,,,55.496797,37.543147,свободная,,,отсутствует,наземная,,,"Бунинская аллея,"
5264,16,11,79456379.0,138.0,95.0,10.0,30+20+20+25,новостройка,кирпично-монолитный,0,0,0,0,,,,нет,10.0,,2014.0,[],55.726762,37.573002,свободная,,,,,двор,,"Фрунзенская,"
5265,21,6,11900000.0,68.0,35.0,16.0,19+16,вторичка,монолитный,0,0,0,1,,,1.0,,,7.0,,,55.682351,37.461337,свободная,нет,,отсутствует,,двор и улица,,"Юго-Западная,"
5266,12,6,147000000.0,210.0,150.0,20.0,,вторичка,монолитный,0,0,0,0,,,,,7.0,,,,55.725564,37.573267,свободная,,,,,,,"Фрунзенская,"
5267,3,3,1440000.0,29.0,26.0,,26,вторичка,,0,0,0,0,,1.0,,,,25.0,,,55.648382,37.322593,свободная,,,отсутствует,наземная,,,"Киевская,"
5268,9,1,1540000.0,12.0,10.0,,10,вторичка,,0,0,0,0,2.64,1.0,,,16.0,,,,55.60669,37.617986,свободная,,,отсутствует,,,,"Пражская,"
